id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
079ddfd7-879e-4cae-8719-aa3a040308c2,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:17:01,10.175309658050535,0.0007791170766316,0.0003070632848908,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
1eea3acd-774a-40c6-973d-5e4b4e79cf6f,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:17:53,10.170854568481444,0.000782557282447,0.0003084191284861,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
9ce92d21-0678-4854-8908-e1823b8065c6,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:20:02,20.17144250869751,0.0013066741848376,0.0005149825097056,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
9c7fa14b-7c73-4fc5-bd72-89de01f18995,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:21:04,50.17079210281372,0.0039619200207874,0.0015614600328327,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
582ba4b7-8cc8-42fa-b310-d280417e91a8,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:22:57,80.17026901245117,0.0061226714414146,0.002413048900476,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
fa774613-8f2f-4bd1-bb79-9ff19829c2dc,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:33:42,50.17021346092224,0.0039391089394097,0.0015524697978733,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
9edca315-4989-4a9f-af85-33f68fcae320,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 02:56:36,10.169714450836182,0.0007659390854617,0.0003018696145449,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
a6b36b08-3ee0-4c72-b77a-af7d29b47f38,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 03:07:40,400.170844078064,0.0305848927246574,0.0120540261659638,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
947d3c84-1ed0-4db5-8aa1-446be1a15fc1,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 03:16:57,12170.180591106417,0.3535447319232442,0.1393379891113932,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
cedef5fb-2408-45fc-9f2f-e0b8a0692973,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 17:43:46,2660.186903953552,0.2052606322281007,0.0808967045918423,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
63d915b6-e576-497f-8947-443c8afd5c49,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 19:00:41,2580.1798367500305,0.2045711780028617,0.0806249789609538,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
cf4df422-d8f7-4c9f-9097-3c98836fe85a,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 19:53:00,2490.268963575363,0.2007999974521527,0.0791386925958501,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
675879ce-d716-4d7a-81d7-85d5be92734d,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 20:42:57,3700.223829269409,0.2956220634065775,0.1165096807636101,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
7b685917-cff0-44af-a4a8-2e5068022ec1,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 21:49:24,0.2168807983398437,8.508508738130757e-07,3.35334793834588e-07,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
5d7d4890-2f4b-4fcf-9056-00fa8e85a58d,Random Sampling Carbon,training <Random Subsets> model,,2024-01-15 21:49:50,4917.191745042801,0.3944863002373069,0.1554737571906267,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
f68feac4-a0e2-436d-8f4f-8d3500ae712e,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-15 23:56:15,50.180543661117554,0.0028193907310413,0.0011111698167458,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
3c8ef56b-288d-4eb6-9e80-91713a26ff1b,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 00:11:52,20.17128276824951,0.0015590339900317,0.0006144417990493,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
f3824048-6009-4c5a-94fd-e8102bf55d6d,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 00:20:23,70.17283630371094,0.0044159993468229,0.0017404204145718,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4c9c4e70-8c97-4f50-9353-83be6006174a,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 00:23:58,90.17546319961548,0.0055267099354338,0.0021781703396234,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
8ccfd715-023e-4c21-9ed5-70d756fe76b6,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 00:28:23,1570.238695144653,0.1193490413806555,0.0470374861418198,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
5366050d-2db5-4058-97bf-c735e4b6e902,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 07:49:38,60.182546854019165,0.0035782483190625,0.0014102484927639,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d5fabbfa-8d38-4e88-a91d-36fb27f6e450,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 07:50:49,6650.287528514862,0.2420830328760857,0.0954090386680242,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
2af2f0d1-6b23-4391-9a01-2e97c0fd1272,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 18:46:09,1590.1869418621063,0.1202561630931267,0.0473949982297738,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d074ba74-6967-4525-a376-b879ba57a143,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 19:55:39,30.173540830612183,0.0021036389189319,0.0008290798598126,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4e1219df-46ca-4ea7-8e92-c1261c350424,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 20:02:55,20.176088571548465,0.0013284360774942,0.0005235592415538,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b370cebe-7f7b-4cac-9ffc-ffdbd6786863,Uncertainty Strategy Carbon,training <uncertainty seeds> model,,2024-01-16 20:06:47,6270.986695051193,0.1666166213103366,0.0656664429409659,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4225da76-faf1-40e7-8838-6a5b08ad64f5,Uncertainty Strategy Carbon,training <uncertainty seed 1> model,,2024-01-16 22:47:37,1267.4355850219729,0.0993181007113566,0.0391429518980577,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
f0f2b972-a761-40e5-aede-74a3a8d194da,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-16 23:28:05,90.1909246444702,0.0018884878372111,0.0007442851609381,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4b000f81-8509-4dee-a2e3-6bd6739301a0,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-16 23:56:16,50.173609018325806,0.0007381587295043,0.000290920903996,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
2d87ff99-80e7-4baa-bdd5-ad29f6605457,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 00:00:20,20.20630192756653,0.0004923942602436,0.0001940609486644,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
455d41f7-97c9-4d98-a53d-b157232210e4,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 00:08:30,2240.187668800354,0.0560867748107776,0.0221047514280992,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c63e6cdf-8422-43ec-abd9-a1bbdab15b96,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 01:14:23,10.18377423286438,0.0002190751206148,8.634122931134714e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
970d29f2-bf63-44d5-b49c-ae3bdaa389b1,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 01:19:55,60.22978448867798,0.0016936846534825,0.0006675099145765,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
628e9d17-d77b-46e7-8175-ff206b7a5f8e,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 02:07:42,80.1800103187561,0.0043637496654946,0.0017198279269157,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4012a3d6-f829-4c0f-9971-07ce27ed5e01,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 02:19:14,20.172991514205933,0.0016227026034511,0.0006395346819643,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d25d73b4-8fac-4747-88a8-c9c0b9f8dd80,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 02:43:07,10.17349934577942,0.0008151825024485,0.0003212772823175,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
09a92de4-40be-4390-ab6a-a49d4c85b2ff,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 02:55:50,20.172564029693604,0.0015766832759137,0.0006213976826532,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c0a34f26-e951-45ea-b02d-d621ea8e250c,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 09:35:32,20.17136931419373,0.0015604060960131,0.0006149825693424,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
ac36c380-3dc8-4b9b-b7c1-0a185af13976,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 09:47:30,20.173932313919067,0.0015980017301224,0.0006297996478706,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c5a04b55-ec70-4d3f-bea4-cf82e24ba719,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 10:14:30,10.172035694122314,0.0008024310667241,0.0003162517247241,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
e3b35c16-6b23-46fe-a244-9e95d6d7b188,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 10:29:24,830.1845936775208,0.0608107174142045,0.023966537515134,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b5ff526c-1693-4ca1-ab68-01ce5699e336,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 11:07:24,20.178631067276,0.0012773154138645,0.000503411718966,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4a8ca6df-104e-4d1d-a5f2-195aacda8c82,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 11:14:08,50.17099905014038,0.0029900763896987,0.0011784399364788,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
e8ab3c88-75b7-4de2-a985-d818ad0426ff,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 11:32:17,10.172032594680786,0.0007998643113364,0.0003152401227909,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
33fb025c-799e-4888-ac1a-446e71389282,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 12:39:19,70.20772981643677,0.0020816170600301,0.0008204006708478,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
46c06857-70d5-4755-8ef9-1a3da9f95158,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 12:42:37,110.17251682281494,0.0033934275495403,0.0013374074855421,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
3fd0dd35-fd0a-4f36-9b4f-1ff06e327c96,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 12:52:37,70.1731686592102,0.0020804259501893,0.0008199312342107,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
69129f6c-f855-455a-be2a-32d0a0adbb8a,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 12:57:47,80.18416404724121,0.0016612803172558,0.0006547388147959,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
78523a53-19a0-4cc0-9755-2fafa7f5ce52,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 13:02:01,70.18083167076111,0.0014702780815152,0.0005794615866525,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
6eb83e43-bab5-43e6-91da-036c83e7d366,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 13:18:25,70.17652702331543,0.0013464193286265,0.0005306467465403,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
07128692-29fc-4c26-8866-506a632863ea,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 13:26:21,70.17863440513611,0.0013390935420709,0.0005277595295203,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d6fb0ed6-ab81-4710-bff6-171e80d15062,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 13:32:19,5710.211354970932,0.1405096189484003,0.0553772294910866,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
342e0fe7-8c9f-44cd-b5c2-91b070d1f165,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 15:34:29,6050.178574800491,0.1524660539298132,0.0600894637766561,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
af2dc1a8-f02d-4475-9a01-692c1a3c67b2,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 17:48:10,300.2463481426239,0.0062076515744976,0.0024465410155863,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
63eade4a-d7ce-446d-adaf-4d66c1bcb31a,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-17 18:06:53,720.1737515926361,0.0536299967890294,0.0211364934445019,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
3919a870-f0df-4805-a9b0-231f24b2c387,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 18:23:20,750.177750825882,0.0153260864886077,0.0060402712286306,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
14a574c5-29d8-4b52-b7cc-039153c1d790,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 18:54:37,6440.197934389114,0.1581826447284952,0.0623424693924603,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
3658018c-b697-4381-a1bf-21d8d428b355,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 20:51:25,6380.192736625671,0.1608724055718506,0.063402549866761,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
39411cc1-5541-4b34-aac6-7fbeec7bcc4f,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-17 22:56:06,6320.1989133358,0.1575412909706719,0.0620897009734883,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
0642e055-5195-4a3f-8e36-4684400f7794,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-18 00:49:24,6390.198537826538,0.1574664114654594,0.0620601896875324,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
6d2ea01b-5d5a-4c2a-bf80-32a8e50f26fc,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-18 10:14:18,4540.1923723220825,0.4128558945046714,0.1627135265744975,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
67782229-22a9-4aa6-910a-cf6a18286c43,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-18 12:32:30,6130.216109514236,0.4186952587658483,0.1650149192990198,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
55e269a9-74bf-47a4-bfd0-8eb823900191,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-18 15:28:16,5570.283987045288,0.1528311360244777,0.0602333488365591,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b7d48145-ad6e-4a93-9558-4c9ee614d64a,Diversity Sampling Carbon,training <diversity seeds> model,,2024-01-18 18:05:17,6710.1794357299805,0.1874985907129603,0.0738963820760198,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
45ba5563-c063-4ac3-bcb3-d151d6541c45,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-18 23:28:00,3650.211929798126,0.1002166156844693,0.039497071923716,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
1b66d87d-8a69-492f-8c02-9df12d23336e,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 00:33:17,50.19878363609314,0.0048624837769333,0.0019163875187136,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
dfaa8f43-1f30-48fc-bd43-05a3136889d6,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 00:36:17,60.258699893951416,0.0046067068143292,0.001815581469543,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c6f886e1-fc7b-456f-beee-7d52781ea4f4,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 00:40:17,3330.2381258010864,0.182620086853787,0.071973680770554,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
669195a2-fbf7-4d3e-9f19-09a4a643bffe,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 01:58:55,2820.218351364136,0.1609389946734798,0.0634287937637278,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
5f3a8efa-a4b6-439c-ae11-5387f9935a74,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-19 09:47:14,80.38967251777649,0.0015172363269602,0.0005979686294725,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
1f94a85a-85f3-488b-a5be-4889cfb529b6,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-19 13:38:00,20.201781511306763,0.0014798689765787,0.0005832415214422,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
e07d30eb-4cd7-435a-8346-a589a655d08a,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 15:17:59,5670.392119884491,0.2035227736901876,0.0802117849984556,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b390486e-f580-4287-a916-37ea955f9b56,Uncertainty Strategy Carbon,training <uncertainty seed2> model,,2024-01-19 21:47:59,60.41539931297302,0.0029296127511629,0.00115461018865,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
34d64066-ebd9-4133-aab9-9c0f65353044,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-19 21:52:29,750.2047498226166,0.0215790727727401,0.008504679423974,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
068ac691-2170-4320-b2be-6168aedfa9ad,Uncertainty Seed 2 carbon,training <uncertainty seed 2> model,,2024-01-20 00:44:02,70.18969750404358,0.0019852625387724,0.0007824257159933,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
633ef166-2c58-4724-9449-70be99fb65cf,Diversity Seed1 Carbon,training <diversity seed1> model,,2024-01-20 01:21:15,1948.6064462661743,0.1218662001647014,0.0480295412103116,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
819c7497-9b8c-4a96-9f2d-877bf9ecc8de,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:00:39,15.776663541793823,0.0003992601094544,0.0001573551965578,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
07e449c8-ae73-470d-9446-061f1bee42cb,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:03:14,16.645108938217163,0.0004182613203364,0.000164843896787,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d6163339-1ff6-4c9f-9185-ea3875a41f42,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:04:23,16.47815251350403,0.0004187438349745,0.0001650340640086,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4e991f05-4296-4c78-9e02-fcbe8871b167,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:07:24,16.445092916488647,0.0004143464861802,0.0001633009940938,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
ed1c5acd-d616-4064-9149-e7d0c7b52bab,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:09:51,15.406341314315796,0.0003895384517065,0.0001535237259712,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4068cd13-7b50-4d72-b6f5-adb65849492e,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:11:41,15.485811471939089,0.0003930874808865,0.0001549224587045,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
fe1a9edd-932a-456c-ab76-06cb6337d47f,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:19:50,15.533323526382446,0.0003942025333726,0.0001553619198452,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
